source	target	status
BC012036	FARSB	non_indicated
BC012036	AF003737	non_indicated
hCT2284819	TBC1D9	non_indicated
hCT2284819	ITGB1	non_indicated
hCT2284819	CPNE3	non_indicated
hCT2284819	DPP8	non_indicated
hCT2284819	JAK1	non_indicated
hCT2284819	MAN1A1	non_indicated
hCT2284819	PIK3CB	non_indicated
hCT2284819	XPOT	non_indicated
AK023793	AK001139	non_indicated
OR4K14	LCE1C	non_indicated
AK092472	RCAN2	non_indicated
AK092472	CCNJ	non_indicated
hCT1642476.3	MORF4	non_indicated
hCT1642476.3	NME7	non_indicated
hCT1642476.3	ARL4A	non_indicated
hCT1642476.3	CCNG1	non_indicated
hCT1642476.3	ATP5C1	non_indicated
hCT1642476.3	ENST00000298653	non_indicated
hCT1642476.3	ENST00000282683	non_indicated
hCT1642476.3	LYRM5	non_indicated
hCT1642476.3	ENST00000269477	non_indicated
HSS00022884	Contig41392_RC	non_indicated
HSS00022884	Contig33003_RC	non_indicated
HSS00022884	Contig33975_RC	non_indicated
HSS00022884	FAM111A	non_indicated
HSS00341523	LRRC8C	non_indicated
HSS00204133	XCL2	non_indicated
HSS00204133	CD40LG	non_indicated
hCT1788466.1	IL1R1	non_indicated
hCT1788466.1	COX5B	non_indicated
hCT1788466.1	COX7C	non_indicated
hCT1788466.1	ENST00000273343	non_indicated
hCT1788466.1	C6orf57	non_indicated
hCT1788466.1	hCT1642552.2	non_indicated
hCT1788466.1	hCT21991.2	non_indicated
hCT1788466.1	hCT24071.2	non_indicated
RPS4X	hCT1640491.3	non_indicated
HSS00029681	HBD	non_indicated
AK022150	RNF152	non_indicated
hCG_1988300	MUC16	non_indicated
hCG_1988300	PDPN	non_indicated
hCG_1988300	hCT2292839	non_indicated
hCG_1988300	hCT1826545.2	non_indicated
HSS00083161	PSMA4	non_indicated
BC033402	C10orf81	non_indicated
BC033402	HSS00011969	non_indicated
AL049991	AK056840	non_indicated
C3orf55	C5orf35	non_indicated
C3orf55	AGTR1	non_indicated
CDON	AMIGO2	non_indicated
hCG_2015956	RPL7	non_indicated
HSS00088506	Contig45279_RC	non_indicated
HSS00088506	BC003629	non_indicated
EXOC1	Contig41106_RC	non_indicated
EXOC1	Contig36385_RC	non_indicated
EXOC1	NPCDR1	non_indicated
EXOC1	PTBP2	non_indicated
EXOC1	HSS00383157	non_indicated
EXOC1	FNTA	non_indicated
EXOC1	AL833423	non_indicated
EXOC1	HSS00303195	non_indicated
ITGBL1	XG	non_indicated
HSS00385550	CCND2	non_indicated
hCT21991.2	hCT1646998.3	non_indicated
hCT21991.2	hCT1643649.2	non_indicated
hCT21991.2	hCT1827063.1	non_indicated
ALS2CR8	HSS00067123	non_indicated
CNTNAP3B	ZNF608	non_indicated
AK094004	ZNF608	non_indicated
AK091825	AK023774	non_indicated
AK091825	XM_208230	non_indicated
BC014174	Contig9714_RC	non_indicated
BC014174	KATNB1	non_indicated
BC014174	NM_207427	non_indicated
AF085839	Contig23881_RC	non_indicated
AF085839	NFKBIA	non_indicated
AF085839	HSS00164658	non_indicated
AF085839	HSS00020301	non_indicated
HSS00056061	CACNA2D3	non_indicated
HSS00056061	TSPAN8	non_indicated
HSS00056061	AK000952	non_indicated
HSS00056061	C21orf62	non_indicated
hCT2321185	AK021771	non_indicated
AK022083	AK025332	non_indicated
hCT1951519.1	KAL1	non_indicated
HSS00325090	Contig38398_RC	non_indicated
hCT1842078.2	XM_210320	non_indicated
hCT12259.3	hCT1639929.3	non_indicated
hCT12259.3	hCT1957853.1	non_indicated
FAM36A	Contig10387_RC	non_indicated
hCT23582.2	hCT32310.2	non_indicated
hCT23582.2	hCG_2033311	non_indicated
BC012900	DUSP9	non_indicated
BC012900	DUSP4	non_indicated
BC012900	PCK1	non_indicated
XM_066657	KRT8	non_indicated
XM_066657	LAMA1	non_indicated
XM_066657	MTHFD1L	non_indicated
AK001910	NM_173800	non_indicated
HSS00245518	ITGA2	non_indicated
hCT29914.1	C6orf163	non_indicated
TNFAIP8L3	NM_006394	non_indicated
XM_068880	TPM2	non_indicated
XM_068880	CSRP1	non_indicated
XM_068880	OCA2	non_indicated
hCT24047.2	CHST4	non_indicated
hCT24047.2	KRT7	non_indicated
hCT24047.2	C10orf105	non_indicated
hCT24047.2	GAL3ST2	non_indicated
HSS00296296	GOPC	non_indicated
HSS00296296	hCT26020.1	non_indicated
AL109791	AL832704	non_indicated
C16orf67	CCDC81	non_indicated
C16orf67	ATHL1	non_indicated
C16orf67	HBBP1	non_indicated
C16orf67	HSS00023344	non_indicated
C16orf67	HSS00296685	non_indicated
NXF4	C10orf81	non_indicated
NXF4	HSS00292356	non_indicated
HSS00183137	FGF12	non_indicated
HSS00183137	PSG4	non_indicated
HSS00289922	NAMPT	non_indicated
HSS00289922	LARP4	non_indicated
HSS00289922	OBFC2A	non_indicated
HSS00289922	HIF1A	non_indicated
hCT13983.3	RPL4	non_indicated
hCT13983.3	RPLP0P2	non_indicated
RIT1	PURB	RASopathy_gene
hCT2251078	PPA1	non_indicated
HSS00385401	TMIGD1	non_indicated
HSS00385401	HSS00296296	non_indicated
HSS00385401	HSS00289132	non_indicated
HSS00385401	HSS00216669	non_indicated
HSS00385401	FAM177B	non_indicated
hCT32199.2	MT2A	non_indicated
HSS00164658	ARRDC2	non_indicated
HSS00164658	AK001082	non_indicated
hCT1640337.3	RPL9	non_indicated
hCT1640337.3	RPL9	non_indicated
Z70702	AL049987	non_indicated
AL832858	AK021516	non_indicated
AL833425	TXNIP	non_indicated
XM_167124	HLA-E	non_indicated
XM_167124	HLA-A	non_indicated
XM_167124	HLA-C	non_indicated
XM_167124	HLA-B	non_indicated
AK026378	ZP2	non_indicated
AK026378	RHOV	non_indicated
AK026378	RBM47	non_indicated
AK026378	OR10G4	non_indicated
AK026378	BC038426	non_indicated
AK026378	HSS00055765	non_indicated
AK026378	BC035629	non_indicated
hCT1640022.1	ENST00000259550	non_indicated
hCT1640022.1	RPS26P10	non_indicated
hCT1640022.1	hCG_1989844	non_indicated
hCT1640022.1	hCT13180.2	non_indicated
hCT1971185.1	BC041464	non_indicated
hCT1971185.1	XM_210685	non_indicated
hCT1971185.1	XBP1	non_indicated
AK025386	RSE_00000477442	non_indicated
AK025386	AK055861	non_indicated
AK025386	AF086302	non_indicated
AK025386	BQ314224	non_indicated
SPATA21	NEURL	non_indicated
SPATA21	SLC22A13	non_indicated
SPATA21	AK093159	non_indicated
SPATA21	BC014174	non_indicated
SPATA21	BC038569	non_indicated
SPATA21	MRGPRE	non_indicated
NPNT	ABCB1	non_indicated
NPNT	KIAA0774	non_indicated
NPNT	EPHA4	non_indicated
NPNT	COL4A5	non_indicated
NPNT	SUSD5	non_indicated
NPNT	COL21A1	non_indicated
NPNT	COL4A6	non_indicated
NPNT	NAP1L2	non_indicated
NPNT	REEP1	non_indicated
NPNT	CYP4X1	non_indicated
NPNT	IL20RA	non_indicated
NPNT	NM_175894	non_indicated
NPNT	COL11A1	non_indicated
HSS00252354	TBX15	non_indicated
HSS00252354	LYPD6B	non_indicated
HSS00252354	PLAG1	non_indicated
hCT1800788.1	SSR3	non_indicated
hCT1800788.1	AK024690	non_indicated
BC035095	Contig8861_RC	non_indicated
hCT2322863	S100A6	non_indicated
hCT2322863	RPS29	non_indicated
hCT2322863	hCT1643494.2	non_indicated
hCT1971322.1	LIFR	non_indicated
hCT1971322.1	SENP1	non_indicated
hCT1971322.1	ZNF225	non_indicated
hCT1971322.1	NUPL1	non_indicated
hCT1971322.1	GNAI3	non_indicated
hCT1971322.1	IVNS1ABP	non_indicated
hCT1971322.1	DDX3X	non_indicated
AL832562	hCG_2033649	non_indicated
AL832562	XM_210945	non_indicated
AL832562	BC020903	non_indicated
AK024542	AL833425	non_indicated
CCDC64	GRB7	non_indicated
CCDC64	TMPRSS3	non_indicated
ZFAND5	CXXC5	non_indicated
ZFAND5	MAP3K5	non_indicated
ZFAND5	hCT1970830.1	non_indicated
ZFAND5	HSS00262070	non_indicated
AF330042	Contig29396_RC	non_indicated
PPP1R9A	CLCA4	non_indicated
hCT1829216.2	RSE_00000153248	non_indicated
hCT1829216.2	XM_172616	non_indicated
HSS00221231	DYRK2	non_indicated
HSS00221231	ADD3	non_indicated
HSS00221231	RBPJ	non_indicated
POLR1A	AK001612	non_indicated
TMC5	Contig24650_RC	non_indicated
TMC5	GADL1	non_indicated
hCT2286560	ANO2	non_indicated
hCT2286560	AL832082	non_indicated
AL109707	Contig40647_RC	non_indicated
AL109707	Contig29788_RC	non_indicated
AL109707	Contig32316_RC	non_indicated
AL109707	Contig35659_RC	non_indicated
CLEC9A	AK092973	non_indicated
HSS00266186	BC040322	non_indicated
HERC2	BC027471	non_indicated
hCG_2033311	hCT32692.2	non_indicated
hCT1645818.3	ATRIP	non_indicated
hCT1645818.3	AK097936	non_indicated
HSS00385408	Contig15690_RC	non_indicated
hCT2250787	HSS00020850	non_indicated
HSS00138774	ANKRD44	non_indicated
HSS00138774	AL832716	non_indicated
HSS00138774	NM_207496	non_indicated
XM_066522	HSS00169451	non_indicated
XM_066522	XM_210641	non_indicated
XM_066522	XM_095535	non_indicated
XM_066522	XM_116533	non_indicated
XM_066522	hCT1954345.1	non_indicated
XM_066522	B3GNTL1	non_indicated
hCT2330739	C6orf173	non_indicated
hCT2330739	hCT18544.2	non_indicated
AF086190	UBE2K	non_indicated
AF086190	ANKRD35	non_indicated
AF086190	C1orf216	non_indicated
AF086190	RCC1	non_indicated
AF086190	SLC39A1	non_indicated
hCT1782973.2	SCDOS	non_indicated
hCT1642867.2	HSS00126451	non_indicated
ECEL1P2	Contig39152_RC	non_indicated
ECEL1P2	U87229	non_indicated
AL833114	Contig31928_RC	non_indicated
AK097508	ALDH1L1	non_indicated
AK097508	ATP1A2	non_indicated
AK097508	ECHDC3	non_indicated
AQP7P1	Contig26189_RC	non_indicated
AQP7P1	TIMP4	non_indicated
AY007155	PRKCQ	non_indicated
AL117451	AK026820	non_indicated
AL117451	NM_018038	non_indicated
AL117451	NM_014127	non_indicated
AL117451	AF085919	non_indicated
AL117451	hCT1777189.2	non_indicated
AL117451	HSS00020262	non_indicated
AL117451	AL832657	non_indicated
AL117451	AK096732	non_indicated
CCDC132	C14orf45	non_indicated
CCDC132	AK093976	non_indicated
CCDC132	HSS00296296	non_indicated
BC026225	XM_211250	non_indicated
hCT1639952.3	RPS7	non_indicated
BC038205	BC030122	non_indicated
AK025799	Contig6270_RC	non_indicated
AK025799	Contig34605_RC	non_indicated
AK025799	Contig25809_RC	non_indicated
AK025799	AK024099	non_indicated
AK025799	RAPH1	non_indicated
AK025799	WDFY3	non_indicated
AK025799	CCDC6	non_indicated
AK025799	HSS00176913	non_indicated
AK025799	U66046	non_indicated
AK025799	AF086337	non_indicated
AK025799	AK055658	non_indicated
AK025799	HSS00367121	non_indicated
AK025799	HSS00209351	non_indicated
D83543	Contig31905_RC	non_indicated
D83543	HCG18	non_indicated
AL832657	AF090916	non_indicated
AK098043	STK17B	non_indicated
HSS00001998	HSS00011783	non_indicated
HSS00001998	AL355689	non_indicated
HSS00020955	Contig23165_RC	non_indicated
HSS00020955	ACAP2	non_indicated
HSS00020955	BACH2	non_indicated
HSS00020955	AK022162	non_indicated
HSS00020955	LINS1	non_indicated
HSS00020955	HSS00055920	non_indicated
hCT1644792.2	ZNF217	non_indicated
hCT1644792.2	hCT1771897.1	non_indicated
hCT30143.3	RPS9	non_indicated
hCT30143.3	ENST00000282152	non_indicated
hCT30143.3	NDUFA13	non_indicated
HBBP1	C6orf163	non_indicated
HBBP1	TLE2	non_indicated
XM_210207	RPS3A	non_indicated
XM_210207	hCT2273133	non_indicated
hCT1783331.1	hCT23517.2	non_indicated
hCT2297615	PPM2C	non_indicated
hCT2297615	DUSP14	non_indicated
hCT2297615	CDK6	non_indicated
hCT2297615	Contig51737_RC	non_indicated
hCT2297615	SMAD5	non_indicated
hCT2297615	hCT1816228	non_indicated
hCT2297615	AL109691	non_indicated
KRT18P8	ENST00000296403	non_indicated
KRT18P8	hCT1641192.3	non_indicated
KRT18P8	hCT1774108.1	non_indicated
HSS00063683	HIGD1A	non_indicated
HSS00063683	NM_032686	non_indicated
HSS00063683	HSS00128675	non_indicated
HSS00063683	AF075064	non_indicated
hCT2288221	BC039503	non_indicated
hCT2288221	XM_119751	non_indicated
hCT2288221	NXF4	non_indicated
hCT2288221	C15orf62	non_indicated
hCT16752.3	TIMP1	non_indicated
hCT16752.3	ENST00000295064	non_indicated
hCT16752.3	KRT18P8	non_indicated
hCT16752.3	hCT1774108.1	non_indicated
hCT16752.3	XM_062437	non_indicated
hCT1816764.2	RPL12	non_indicated
hCT1816764.2	hCT23373.2	non_indicated
HSS00183432	Contig12539_RC	non_indicated
HSS00183432	HELB	non_indicated
AK056315	GLT8D4	non_indicated
AK056315	TMTC2	non_indicated
AK056315	KIF1B	non_indicated
AK056315	PPP3R1	non_indicated
AK056315	EIF2AK2	non_indicated
AK056315	HSS00058175	non_indicated
AK056845	AF086538	non_indicated
HSS00041213	AF119847	non_indicated
HSS00041213	MBTD1	non_indicated
HSS00041213	HSS00156013	non_indicated
OR4M1	OR4N5	non_indicated
hCT2306170	XM_172222	non_indicated
U79293	SOX6	non_indicated
U79293	CXADR	non_indicated
U79293	AK024999	non_indicated
U79293	AL833045	non_indicated
U79293	BC029472	non_indicated
hCT1639957.1	EBPL	non_indicated
hCT1639957.1	hCT1970582.1	non_indicated
hCT1639957.1	RPL31	non_indicated
hCT14065.2	hCT1639952.3	non_indicated
IQSEC1	RPL39	non_indicated
IQSEC1	hCT1971185.1	non_indicated
IQSEC1	hCT2270022	non_indicated
FAM65B	MXD1	non_indicated
FAM65B	SORL1	non_indicated
FAM65B	Contig28656_RC	non_indicated
AK025271	SERBP1	non_indicated
ATP5O	AL109681	non_indicated
S73397	SPARCL1	non_indicated
S73397	ENTPD1	non_indicated
AK096908	Contig37142_RC	non_indicated
AK096908	AK023918	non_indicated
AK096908	GGT7	non_indicated
AK096908	C12orf65	non_indicated
AK096908	AF339820	non_indicated
AF075111	AK021971	non_indicated
AF075111	AK021812	non_indicated
AF075111	AF003738	non_indicated
AF075111	HSS00013546	non_indicated
hCT12305.3	hCT9166.3	non_indicated
hCT12305.3	hCT1639997.3	non_indicated
hCT12305.3	hCT1833679.2	non_indicated
hCT1641550.2	GFRA3	non_indicated
hCT1641550.2	hCT1639997.3	non_indicated
hCT1641550.2	hCT2320620	non_indicated
hCT1641550.2	hCT2302266	non_indicated
hCT1641550.2	hCT13594.3	non_indicated
hCT1641550.2	hCT2331083	non_indicated
AF085924	TBC1D5	non_indicated
AF085924	SLC11A2	non_indicated
AF085924	AF075029	non_indicated
AF085924	AL080208	non_indicated
AF085924	AL109710	non_indicated
AF085924	HIST1H4E	non_indicated
AF085924	HSS00020194	non_indicated
AF085924	HSS00226368	non_indicated
AF085924	HSS00332697	non_indicated
AF085924	AK021821	non_indicated
AF085924	HSS00058055	non_indicated
AF085924	HSS00294378	non_indicated
PTBP2	Contig11666_RC	non_indicated
PTBP2	Contig63811_RC	non_indicated
PTBP2	C1orf27	non_indicated
PTBP2	ACP1	non_indicated
PTBP2	AK025291	non_indicated
hCT18544.2	RPS16	non_indicated
PM20D2	B4GALT4	non_indicated
Z36841	ALDH1A3	non_indicated
hCT23373.2	ENST00000282413	non_indicated
hCT23373.2	ANKRD16	non_indicated
hCT23373.2	RPL12P1	non_indicated
AL832268	KIF21B	non_indicated
AL832268	AB007863	non_indicated
AL832268	MYB	non_indicated
AL832268	Contig32336_RC	non_indicated
AL832268	C21orf96	non_indicated
AL832268	AK074440	non_indicated
AL832268	AK022801	non_indicated
AL832268	AL832727	non_indicated
RIF1	Contig33279_RC	non_indicated
RIF1	GTF2A1	non_indicated
HSS00064961	tcag7.907	non_indicated
HSS00176616	STT3A	non_indicated
HSS00176616	ZNF124	non_indicated
HSS00176616	HSS00004048	non_indicated
HSS00176616	AF086115	non_indicated
HSS00176616	AK025799	non_indicated
HSS00176616	HSS00100453	non_indicated
HSS00176616	hCT1971287.1	non_indicated
HSS00176616	AF339803	non_indicated
HSS00176616	AF085825	non_indicated
OR10G4	OR6S1	non_indicated
OR10G4	RP11-251J8.3	non_indicated
X83300	AW385677	non_indicated
HSS00296342	HSS00369006	non_indicated
AK091662	FRG1B	non_indicated
SDHALP2	Contig42954_RC	non_indicated
SDHALP2	Contig13458_RC	non_indicated
SDHALP2	AK128346	non_indicated
HSS00023267	FAM44A	non_indicated
HSS00023267	NM_022347	non_indicated
HSS00023267	HSS00257509	non_indicated
HSS00023267	HSS00181144	non_indicated
HSS00023267	HSS00369006	non_indicated
hCT1830597.2	RSE_00000807760	non_indicated
hCT1830597.2	UBB	non_indicated
hCT1830597.2	hCT31818.2	non_indicated
AK093508	AK000872	non_indicated
AK093508	AK055280	non_indicated
AK093508	AK021590	non_indicated
AK093508	AK021467	non_indicated
AK093508	AL832146	non_indicated
AK093508	AF086069	non_indicated
IGFL2	NM_014392	non_indicated
IGFL2	BCAS1	non_indicated
IGFL2	HSD17B2	non_indicated
IGFL2	KCNN4	non_indicated
IGFL2	PLEKHG4	non_indicated
IGFL2	AK057885	non_indicated
IGFL2	BMP7	non_indicated
IGFL2	TCERG1L	non_indicated
IGFL2	COL8A1	non_indicated
IGFL2	FAM163A	non_indicated
IGFL2	SLC47A2	non_indicated
IGFL2	SCEL	non_indicated
IGFL2	AL137376	non_indicated
IGFL2	F5	non_indicated
IGFL2	CYP3A5P2	non_indicated
BC038426	HSS00209459	non_indicated
AL049351	AK096487	non_indicated
AL049351	BC039354	non_indicated
HSS00166635	Contig15639_RC	non_indicated
HSS00166635	C19orf40	non_indicated
AF339771	Contig26077_RC	non_indicated
AF339771	ACP6	non_indicated
hCT9881.3	PTPN4	non_indicated
hCT9881.3	RHOQ	non_indicated
hCT9881.3	HSS00083171	non_indicated
AK096731	FAM117B	non_indicated
XM_210860	CRIM2	non_indicated
AL833307	LRRC8B	non_indicated
AL833307	NM_024976	non_indicated
C14orf180	ARHGEF16	non_indicated
C14orf180	GSC	non_indicated
HSS00126851	Contig19865_RC	non_indicated
HSS00126851	NFATC1	non_indicated
HSS00126851	HSS00041218	non_indicated
HNRPDL	Contig62768_RC	non_indicated
hCT2313621	RPL41P5	non_indicated
hCT2313621	RPS4X	non_indicated
hCT2313621	hCT2330739	non_indicated
hCT2313621	AASDH	non_indicated
hCT2313621	ENST00000358888	non_indicated
XM_061979	hCT1828102.2	non_indicated
HSS00060369	AY007114	non_indicated
hCT1642022.1	RPL12	non_indicated
hCT1642022.1	RPS15	non_indicated
hCT1642022.1	ANKRD16	non_indicated
hCT1642022.1	hCT1816764.2	non_indicated
hCT1642022.1	hCT1971162.1	non_indicated
hCT2251953	RBP1	non_indicated
hCT2251953	RPL8	non_indicated
hCT2251953	hCT22617.3	non_indicated
hCT2251953	NM_000973_sat	non_indicated
hCT2318289	RPS3	non_indicated
hCT2318289	RPS4X	non_indicated
hCT2318289	hCT2320620	non_indicated
AL080205	MOGAT1	non_indicated
FABP5L1	C1orf97	non_indicated
FABP5L1	FABP5L7	non_indicated
hCT1820354.1	DYNLL1	non_indicated
hCT1820354.1	SASH1	non_indicated
hCT1820354.1	TMSL2	non_indicated
hCT1820354.1	hCT2313621	non_indicated
hCT1820354.1	hCT2318289	non_indicated
hCT1820354.1	hCT1640491.3	non_indicated
hCT1820354.1	ENST00000358888	non_indicated
HSS00058866	SULT1C2	non_indicated
FNTA	JARID1A	non_indicated
FNTA	AF075029	non_indicated
FNTA	AK096481	non_indicated
FNTA	AL831920	non_indicated
FNTA	BC028845	non_indicated
FNTA	BC022425	non_indicated
SCDOS	PPP2R1B	non_indicated
hCT1827063.1	CASP6	non_indicated
AK026456	AK021687	non_indicated
AK026456	AK022044	non_indicated
AK026456	AK022424	non_indicated
ANKRD19	AK056396	non_indicated
ANKRD19	AK026368	non_indicated
HSS00131395	OTOA	non_indicated
TAGAP	AK001864	non_indicated
hCT2333193	RPS2	non_indicated
hCT2333193	RPL8	non_indicated
hCT2333193	hCT29609.2	non_indicated
hCT1970544.1	ENST00000254279	non_indicated
hCT1970544.1	HSS00046238	non_indicated
AK057196	BC038210	non_indicated
KIAA0141	BCL6B	non_indicated
KIAA0141	RET	non_indicated
hCT1643605.2	ENST00000271429	non_indicated
AGBL3	Contig51943_RC	non_indicated
hCT2328075	hCT24494.3	non_indicated
hCT2328075	hCT2273133	non_indicated
hCT2328075	ITGB5	non_indicated
hCT2270866	MLXIPL	non_indicated
AL832164	PDE1A	non_indicated
AL832164	LRCH2	non_indicated
AL832164	TC2N	non_indicated
AL832164	KLF12	non_indicated
AL832164	C5orf41	non_indicated
AL832164	AK091723	non_indicated
CRYBB2P1	CRYBB2	non_indicated
CRYBB2P1	AK096564	non_indicated
AF003737	STON1	non_indicated
AF003737	C10orf72	non_indicated
AF003737	AF003738	non_indicated
AF003737	AL832759	non_indicated
AK022072	ACTG1	non_indicated
AK022072	Contig23742_RC	non_indicated
AK022072	Contig38908_RC	non_indicated
AK022072	S50182	non_indicated
hCT2330469	RPS2	non_indicated
hCT2330469	ENST00000298932	non_indicated
hCT2330469	hCT2333193	non_indicated
hCT1643593.1	MDH1	non_indicated
hCT1643593.1	hCT28665.1	non_indicated
XM_210340	XM_172222	non_indicated
hCT5707.4	YEATS4	non_indicated
hCT5707.4	TMEM66	non_indicated
hCT5707.4	RPS7	non_indicated
hCT5707.4	hCT1639952.3	non_indicated
hCT5707.4	hCT14065.2	non_indicated
hCT5707.4	L13388	non_indicated
AL832759	BC038209	non_indicated
AK025360	Contig24152_RC	non_indicated
AK025360	BC041025	non_indicated
HSS00128675	TMEM19	non_indicated
HSS00128675	HSS00014032	non_indicated
hCT1833081.1	LHX1	non_indicated
HSS00149426	GFRA2	non_indicated
HSS00149426	AF147415	non_indicated
HSS00291630	ELAVL2	non_indicated
HSS00291630	Contig22818_RC	non_indicated
HSS00291630	MAL2	non_indicated
HSS00291630	AL079282	non_indicated
AF086031	Contig41850_RC	non_indicated
AF086031	BACH2	non_indicated
AF086031	PGAP1	non_indicated
AF086031	hCT1845938.2	non_indicated
AF086031	AL833045	non_indicated
AF086031	AL833266	non_indicated
hCT1774108.1	KRT18	non_indicated
hCT1774108.1	ENST00000299303	non_indicated
hCT1774108.1	C13orf33	non_indicated
HSS00008674	PSD3	non_indicated
hCT2320620	HSPA8	non_indicated
hCT2320620	hCG_2015956	non_indicated
hCT2320620	hCT2302266	non_indicated
AF086337	NM_014179	non_indicated
AF086337	hCT1970919	non_indicated
HSS00143961	NFATC2	non_indicated
HSS00143961	KLRK1	non_indicated
HSS00143961	AL389942	non_indicated
HSS00143961	RFPL1	non_indicated
HSS00143961	BC011455	non_indicated
HSS00128973	FERMT1	non_indicated
XM_062032	AF130079	non_indicated
AK093957	TNFRSF25	non_indicated
hCT13266.2	RPL13	non_indicated
hCT13266.2	UROD	non_indicated
hCT13266.2	HIPK2	non_indicated
XM_049575	hCT1836727.2	non_indicated
XM_116310	RPL28	non_indicated
PARP9	Contig32176_RC	non_indicated
PARP9	CCDC58	non_indicated
hCT1772223.2	C20orf24	non_indicated
hCT1772223.2	ANXA5	non_indicated
hCT1772223.2	RDH5	non_indicated
hCT1772223.2	HSD17B1	non_indicated
hCT1772223.2	Contig26909_RC	non_indicated
hCT1772223.2	GPRASP1	non_indicated
