source	interaction_type	target	status
CUTA	bn	LGALSL	non_indicated
KPNA3	bn	FUBP3	non_indicated
ANP32E	bn	NMD3	non_indicated
SMCR7L	bn	EI24	non_indicated
PLVAP	bn	SHISA4	non_indicated
EIF4EBP1	bn	GPBAR1	non_indicated
EIF4EBP1	bn	UQCRC1	non_indicated
EIF4EBP1	bn	CARD9	non_indicated
EIF4EBP1	bn	ARRB1	non_indicated
EIF4EBP1	bn	TMEM205	non_indicated
EIF4EBP1	bn	FAM116B	non_indicated
GTF2H2	bn	HOXA10-HOXA9	non_indicated
GTF2H2	bn	GTF2H2B	non_indicated
CRISPLD2	bn	KLF7	non_indicated
CRISPLD2	bn	MAML3	non_indicated
LEF1	bn	PAICS	non_indicated
LEF1	bn	ITGA6	non_indicated
LEF1	bn	SCML1	non_indicated
LEF1	bn	USP51	non_indicated
DUSP10	bn	GCH1	non_indicated
TRAF3	bn	ZFP64	non_indicated
SLC26A6	bn	CHST2	non_indicated
SLC26A6	bn	TRPM2	non_indicated
MIR1304	bn	CLEC2D	non_indicated
ALDH6A1	bn	ZFP64	non_indicated
FAIM3	bn	C3orf37	non_indicated
FAIM3	bn	B3GNT1	non_indicated
FAIM3	bn	IL24	non_indicated
FAIM3	bn	NFATC1	non_indicated
FAIM3	bn	NPIPL2	non_indicated
FAIM3	bn	ZNF607	non_indicated
FAIM3	bn	CCL28	non_indicated
FAIM3	bn	CLYBL	non_indicated
FAIM3	bn	HIP1R	non_indicated
TMEM126B	bn	PRPF39	non_indicated
TMEM126B	bn	CDADC1	non_indicated
TRIM10	bn	YIPF6	non_indicated
TRIM10	bn	DCAF12	non_indicated
CACNA1I	bn	SOX8	non_indicated
CACNA1I	bn	C14orf132	non_indicated
IGK@	bn	TNFRSF17	non_indicated
IGK@	bn	IGKC	non_indicated
IGK@	bn	CKAP2	non_indicated
IGK@	bn	IGH@	non_indicated
IGK@	bn	MUTED-TXNDC5	non_indicated
ASUN	bn	HCFC2	non_indicated
IMP3	bn	AKR1B1	non_indicated
IMP3	bn	EIF3F	non_indicated
MRPS18A	bn	CENPBD1	non_indicated
MRPS18A	bn	ARHGDIA	non_indicated
DDX50	bn	CCDC25	non_indicated
DDX50	bn	IFT74	non_indicated
DDX50	bn	ZNF432	non_indicated
DDX50	bn	DCAF13	non_indicated
BABAM1	bn	NME4	non_indicated
BABAM1	bn	STOML2	non_indicated
WDR74	bn	SLC2A11	non_indicated
WDR74	bn	ARL2	non_indicated
WDR74	bn	VEGFB	non_indicated
WDR74	bn	FLT3LG	non_indicated
WDR74	bn	ILVBL	non_indicated
WDR74	bn	C17orf81	non_indicated
WDR74	bn	GPAT2	non_indicated
AKAP13	bn	SP110	non_indicated
RPL22	bn	GPR183	non_indicated
RPL22	bn	APEX1	non_indicated
RPL22	bn	BZW2	non_indicated
RPL22	bn	C6orf48	non_indicated
RPL22	bn	PCYOX1	non_indicated
VCAN	bn	APCDD1	non_indicated
VCAN	bn	TMTC2	non_indicated
VCAN	bn	TMEM144	non_indicated
C19orf10	bn	CENPW	non_indicated
PANK3	bn	PDCD6IP	non_indicated
PANK3	bn	HELZ	non_indicated
PANK3	bn	SAR1B	non_indicated
PANK3	bn	USP31	non_indicated
MPHOSPH8	bn	DSERG1	non_indicated
MPHOSPH8	bn	FUS	non_indicated
ELK3	bn	PRNP	non_indicated
ELK3	bn	10-Sep	non_indicated
ELK3	bn	TMEM135	non_indicated
ELK3	bn	SLC25A30	non_indicated
ELK3	bn	PHACTR2	non_indicated
JHDM1D	bn	BOD1L1	non_indicated
DNAJC10	bn	SNX4	non_indicated
NEFL	bn	LOC283174	non_indicated
KANSL2	bn	PTPRM	non_indicated
KANSL2	bn	TSPYL4	non_indicated
KANSL2	bn	TASP1	non_indicated
KANSL2	bn	PCBD2	non_indicated
C5orf30	bn	HIC1	non_indicated
8-Mar	bn	GSPT1	non_indicated
8-Mar	bn	OSBP2	non_indicated
8-Mar	bn	C17orf39	non_indicated
KLF4	bn	PLAGL2	non_indicated
KLF4	bn	FZD1	non_indicated
KLF4	bn	S1PR3	non_indicated
AGAP11	bn	AGAP10	non_indicated
FAM63A	bn	TREML2	non_indicated
FAM63A	bn	APH1B	non_indicated
SIRT3	bn	AGPAT4-IT1	non_indicated
SIRT3	bn	LOC153684	non_indicated
CDK17	bn	PUM2	non_indicated
CDK17	bn	SLC19A2	non_indicated
CDK17	bn	KIAA0528	non_indicated
CDK17	bn	FAM214A	non_indicated
CDK17	bn	ZNF25	non_indicated
CDK17	bn	CDK13	non_indicated
CDK17	bn	SASS6	non_indicated
SEH1L	bn	FAM76B	non_indicated
SEH1L	bn	PABPC4	non_indicated
SEH1L	bn	RNMT	non_indicated
SEH1L	bn	SLC7A6	non_indicated
SEH1L	bn	DDI2	non_indicated
SEH1L	bn	SLC18B1	non_indicated
SEH1L	bn	TMEM57	non_indicated
GLRX5	bn	ARG2	non_indicated
GLRX5	bn	SIAH2	non_indicated
GLRX5	bn	ANKRD9	non_indicated
EOGT	bn	HES1	non_indicated
EOGT	bn	IPO11	non_indicated
YIPF2	bn	PRR5	non_indicated
RPUSD2	bn	POLH	non_indicated
RPUSD2	bn	PNMA3	non_indicated
NOL11	bn	CDK6	non_indicated
LOC100506076	bn	CCDC66	non_indicated
HLA-F	bn	LOC100131434	non_indicated
LAGE3	bn	ETHE1	non_indicated
LAGE3	bn	PRMT1	non_indicated
LAGE3	bn	EIF3G	non_indicated
LAGE3	bn	MRPS24	non_indicated
RPL10	bn	MGC12488	non_indicated
RPL10	bn	LOC100653301	non_indicated
RPL10	bn	ORAOV1	non_indicated
VRK3	bn	GNG7	non_indicated
LETM1	bn	COG2	non_indicated
LETM1	bn	FTO	non_indicated
LETM1	bn	ALDH6A1	non_indicated
LETM1	bn	PYGO2	non_indicated
MTO1	bn	CTPS1	non_indicated
MTO1	bn	STK39	non_indicated
LRCH4	bn	CNPY3	non_indicated
LRCH4	bn	BCKDK	non_indicated
LRCH4	bn	TLE3	non_indicated
LRCH4	bn	SESN2	non_indicated
LRCH4	bn	NFAM1	non_indicated
LRCH4	bn	ZNF865	non_indicated
OPLAH	bn	DDAH2	non_indicated
ZNF45	bn	LOC339290	non_indicated
ZNF45	bn	CEP128	non_indicated
GNB2L1	bn	EME2	non_indicated
GNB2L1	bn	BLM	non_indicated
GNB2L1	bn	CROCCP3	non_indicated
GNB2L1	bn	PPIEL	non_indicated
GNB2L1	bn	CSNK1E	non_indicated
GNB2L1	bn	CXorf65	non_indicated
KIF18B	bn	TOP2A	non_indicated
KIF18B	bn	NUSAP1	non_indicated
FAHD2A	bn	CAPZA1	non_indicated
IL27RA	bn	FAF1	non_indicated
IL27RA	bn	HEATR6	non_indicated
HIST1H2BD	bn	HIST2H2BE	non_indicated
HIST1H2BD	bn	HIST1H2AM	non_indicated
RACGAP1	bn	SYT11	non_indicated
RACGAP1	bn	PERP	non_indicated
SLC2A14	bn	SLC2A3	non_indicated
AMIGO2	bn	POP1	non_indicated
FBXO11	bn	HOMER1	non_indicated
AGFG2	bn	SLC9B2	non_indicated
EXOC1	bn	TOPBP1	non_indicated
EXOC1	bn	KDM3A	non_indicated
EXOC1	bn	SLC35A5	non_indicated
EXOC1	bn	ODF2L	non_indicated
AGK	bn	PDP2	non_indicated
AGK	bn	SOCS7	non_indicated
AGK	bn	OSGEPL1	non_indicated
GPR89A	bn	RFC4	non_indicated
GPR89A	bn	SPIN2A	non_indicated
GPR89A	bn	FAM98A	non_indicated
GPR89A	bn	UBA5	non_indicated
GPR89A	bn	CENPJ	non_indicated
GPR89A	bn	SNX5	non_indicated
GPR89A	bn	PSMB2	non_indicated
GPR89A	bn	MMAA	non_indicated
GPR89A	bn	LOC643733	non_indicated
RHOT1	bn	WBP4	non_indicated
RHOT1	bn	SNX13	non_indicated
RHOT1	bn	DHX40	non_indicated
NT5C1B-RDH14	bn	MTUS1	non_indicated
NT5C1B-RDH14	bn	ZNF823	non_indicated
SLC27A3	bn	SLC6A12	non_indicated
DBNDD1	bn	LOC100128252	non_indicated
POM121L9P	bn	RPF1	non_indicated
MRPS30	bn	RAD1	non_indicated
SCAF4	bn	RBM4B	non_indicated
SCAF4	bn	SND1-IT1	non_indicated
SCAF4	bn	LOC100506965	non_indicated
SCAF4	bn	REV3L	non_indicated
SCAF4	bn	DCAF8	non_indicated
SCAF4	bn	SLC38A9	non_indicated
SCAF4	bn	PSMB7	non_indicated
ZBTB20	bn	SLC3A1	non_indicated
ZBTB20	bn	NBPF10	non_indicated
COPZ1	bn	RSU1	non_indicated
PTPLAD1	bn	PARP2	non_indicated
MLL3	bn	ACOT7	non_indicated
MLL3	bn	MKLN1	non_indicated
MLL3	bn	PIK3C3	non_indicated
UBE2H	bn	ARHGEF12	non_indicated
UBE2H	bn	GABARAPL2	non_indicated
UBE2H	bn	FOXO3	non_indicated
SPIN1	bn	CBFB	non_indicated
SPIN1	bn	CDC23	non_indicated
SPIN1	bn	MTMR2	non_indicated
SPIN1	bn	MEX3C	non_indicated
SPIN1	bn	RAB7L1	non_indicated
ARMCX3	bn	ETNK1	non_indicated
PPP6R3	bn	SRSF4	non_indicated
KIAA0319L	bn	HNRPDL	non_indicated
KIAA0319L	bn	SLC25A34	non_indicated
KIAA0319L	bn	B3GNTL1	non_indicated
KIAA0319L	bn	CLDN9	non_indicated
KIAA0319L	bn	RGL3	non_indicated
KIAA0319L	bn	NF1	RASopathy_gene
ERBB2IP	bn	DDX3X	non_indicated
ERBB2IP	bn	C18orf25	non_indicated
TOMM22	bn	EIF1AX	non_indicated
TOMM22	bn	RPAIN	non_indicated
TOMM22	bn	MEAF6	non_indicated
FXC1	bn	MGC57346	non_indicated
FXC1	bn	C14orf1	non_indicated
FXC1	bn	MRPS27	non_indicated
FXC1	bn	TMEM41A	non_indicated
DCTN4	bn	DCUN1D1	non_indicated
DCTN4	bn	UBQLN1	non_indicated
DCTN4	bn	SCYL2	non_indicated
DCTN4	bn	POC1B	non_indicated
POLR3E	bn	LOC256021	non_indicated
POLR3E	bn	ANKRD36BP2	non_indicated
POLR3E	bn	FTSJ1	non_indicated
POLR3E	bn	RPL37A	non_indicated
POLR3E	bn	GSTA1	non_indicated
TMEM167B	bn	CAPZA2	non_indicated
TMEM167B	bn	SHOC2	RASopathy_gene
TMEM167B	bn	GALNT4	non_indicated
SLC25A37	bn	PPP3R1	non_indicated
SLC25A37	bn	MAP2K3	non_indicated
CRBN	bn	NCOA7	non_indicated
DERL1	bn	MGAT2	non_indicated
STMN3	bn	C1orf145	non_indicated
STMN3	bn	SIRPG	non_indicated
STMN3	bn	ALS2CL	non_indicated
STMN3	bn	RLTPR	non_indicated
STMN3	bn	1-Sep	non_indicated
STMN3	bn	RGS8	non_indicated
PDP1	bn	VPS26A	non_indicated
PDP1	bn	ACBD3	non_indicated
PDP1	bn	NRIP1	non_indicated
PDP1	bn	FBXW7	non_indicated
DHX40	bn	LOC100134937	non_indicated
XPR1	bn	TWSG1	non_indicated
UBA6	bn	TRNT1	non_indicated
RCOR3	bn	LEPROTL1	non_indicated
ZNF639	bn	KPNA5	non_indicated
VPS54	bn	SLC36A4	non_indicated
RFX7	bn	EIF4A2	non_indicated
RFX7	bn	ABCD3	non_indicated
RFX7	bn	ANAPC10	non_indicated
RFX7	bn	FAM190B	non_indicated
RFX7	bn	UBE2N	non_indicated
RFX7	bn	FBXO4	non_indicated
RFX7	bn	LMAN1	non_indicated
RFX7	bn	JMY	non_indicated
COMMD10	bn	OSTC	non_indicated
PLBD1	bn	PTPRJ	non_indicated
XPO4	bn	LOC285359	non_indicated
PPP1R3B	bn	ETS2	non_indicated
PPP1R3B	bn	TRIB1	non_indicated
PPP1R3B	bn	C16orf72	non_indicated
ASH1L	bn	SF1	non_indicated
ASH1L	bn	PRPF38B	non_indicated
SLC35B3	bn	RCBTB2	non_indicated
SLC35B3	bn	ANKRD49	non_indicated
SLC35B3	bn	CGGBP1	non_indicated
SLC35B3	bn	CYSLTR1	non_indicated
SDPR	bn	MMD	non_indicated
SDPR	bn	MFAP3L	non_indicated
SDPR	bn	ASAP2	non_indicated
SDPR	bn	DNM3	non_indicated
SDPR	bn	CXCL5	non_indicated
SDPR	bn	ANO6	non_indicated
SDPR	bn	RAB27B	non_indicated
C11orf71	bn	LOC100506314	non_indicated
C15orf29	bn	LOC728052	non_indicated
TMEM206	bn	DCBLD1	non_indicated
TRNT1	bn	MED7	non_indicated
ARRB1	bn	PQLC2	non_indicated
ARRB1	bn	FOSB	non_indicated
ARRB1	bn	ARHGAP22	non_indicated
ARRB1	bn	PLEKHO1	non_indicated
ZNF703	bn	PLAGL2	non_indicated
ZNF703	bn	CDKN1C	non_indicated
ZNF703	bn	MRAS	non_indicated
C11orf1	bn	EBAG9	non_indicated
C11orf1	bn	C9orf123	non_indicated
CHST12	bn	GPR114	non_indicated
FTSJD1	bn	PREPL	non_indicated
CTPS2	bn	DCTN1	non_indicated
CTPS2	bn	IPW	non_indicated
CTPS2	bn	LOC100131067	non_indicated
TNRC6C	bn	ZCCHC11	non_indicated
NUDT5	bn	PKP4	non_indicated
PAPOLG	bn	LMBR1	non_indicated
FLVCR2	bn	CYBB	non_indicated
FLVCR2	bn	EMILIN2	non_indicated
B3GNT2	bn	CPEB3	non_indicated
TMEM40	bn	CABP5	non_indicated
BCL11B	bn	DNAJC16	non_indicated
BCL11B	bn	USP37	non_indicated
TESPA1	bn	TNFRSF25	non_indicated
TESPA1	bn	FBXL16	non_indicated
CLEC4E	bn	TLR2	non_indicated
CLEC4E	bn	ORM1	non_indicated
CLEC4E	bn	ALOX15B	non_indicated
CLEC4E	bn	IRS2	non_indicated
CLEC4E	bn	GPER	non_indicated
CLEC4E	bn	TRPM6	non_indicated
CLEC4E	bn	FKBP5	non_indicated
CLEC4E	bn	SPTLC2	non_indicated
CLEC4E	bn	MKNK1	non_indicated
CLEC4E	bn	LOC646329	non_indicated
RAB10	bn	TMX1	non_indicated
RAB10	bn	ZNRF2	non_indicated
UBQLN1	bn	AUH	non_indicated
MAF1	bn	PA2G4	non_indicated
MAF1	bn	UBL7	non_indicated
MAF1	bn	GTDC2	non_indicated
MAF1	bn	FAM100A	non_indicated
MAF1	bn	ARHGAP8	non_indicated
OSTC	bn	ACAT1	non_indicated
OSTC	bn	MAGOH	non_indicated
OSTC	bn	MAGOHB	non_indicated
OSTC	bn	TMEM126A	non_indicated
OSTC	bn	CCDC43	non_indicated
UBXN6	bn	GYPC	non_indicated
UBXN6	bn	CDC34	non_indicated
UBXN6	bn	EMC3	non_indicated
UBXN6	bn	SLC38A5	non_indicated
TBL1XR1	bn	MTF2	non_indicated
TBL1XR1	bn	KLHL15	non_indicated
NOB1	bn	SHMT2	non_indicated
FARSB	bn	SNRPA	non_indicated
NAA20	bn	COG5	non_indicated
FUNDC2	bn	UQCR11	non_indicated
FUNDC2	bn	CCDC15	non_indicated
SLC40A1	bn	LOC100130855	non_indicated
CMTM6	bn	NFE2L2	non_indicated
CMTM6	bn	SRGN	non_indicated
CMTM6	bn	APAF1	non_indicated
CMTM6	bn	LAMTOR3	non_indicated
CMTM6	bn	UBE2W	non_indicated
CMTM6	bn	CREBRF	non_indicated
C1orf198	bn	MITF	non_indicated
C1orf198	bn	PLA2G12A	non_indicated
STARD3NL	bn	SPCS3	non_indicated
IER3IP1	bn	CYCS	non_indicated
IER3IP1	bn	ZNF468	non_indicated
RNF19A	bn	ZFAND4	non_indicated
ECHDC1	bn	CCNYL1	non_indicated
ANKH	bn	HBQ1	non_indicated
ANKH	bn	SPPL3	non_indicated
MARVELD1	bn	TRIM7	non_indicated
MARVELD1	bn	MYO7A	non_indicated
NOP58	bn	ZNF84	non_indicated
NOP58	bn	NKRF	non_indicated
NOP58	bn	GOLGA8A	non_indicated
NOP58	bn	MALT1	non_indicated
NOP58	bn	ZNF10	non_indicated
NOP58	bn	PTCD3	non_indicated
NOP58	bn	METTL15	non_indicated
FUCA2	bn	MTMR11	non_indicated
FUCA2	bn	ALDH3A2	non_indicated
FUCA2	bn	CD86	non_indicated
FUCA2	bn	SLC43A3	non_indicated
FUCA2	bn	SLC46A2	non_indicated
FUCA2	bn	TTYH3	non_indicated
FUCA2	bn	OAF	non_indicated
FUCA2	bn	HAVCR2	non_indicated
SFRP2	bn	C21orf58	non_indicated
SFRP2	bn	HBG1	non_indicated
PITHD1	bn	ALDH5A1	non_indicated
PITHD1	bn	DNAJA4	non_indicated
MYLIP	bn	ABCA1	non_indicated
DHX36	bn	USP47	non_indicated
DHX36	bn	DTWD1	non_indicated
DHX36	bn	EXOC4	non_indicated
HDHD2	bn	LSM11	non_indicated
KIAA1147	bn	LEAP2	non_indicated
KIAA1147	bn	TTC3	non_indicated
KIAA1147	bn	SEPHS1	non_indicated
KIAA1147	bn	MRPS31P3	non_indicated
KIAA1147	bn	CHD6	non_indicated
ZC3HC1	bn	METTL13	non_indicated
ORMDL1	bn	PCM1	non_indicated
ORMDL1	bn	PION	non_indicated
ORMDL1	bn	USP16	non_indicated
ORMDL1	bn	SMC6	non_indicated
ORMDL1	bn	DONSON	non_indicated
ORMDL1	bn	ALS2	non_indicated
MLL5	bn	RC3H2	non_indicated
COX16	bn	SH2D1A	non_indicated
COX16	bn	CHD9	non_indicated
COX16	bn	MRPL50	non_indicated
SESN2	bn	CABLES2	non_indicated
FAM198B	bn	SPTSSA	non_indicated
FAM198B	bn	HTR7P1	non_indicated
ZDHHC16	bn	TRMT1	non_indicated
PARP9	bn	NMI	non_indicated
PARP9	bn	TRIM5	non_indicated
PARP9	bn	CASP1	non_indicated
PARP9	bn	TRIM22	non_indicated
PARP9	bn	GBP2	non_indicated
LDOC1L	bn	TOX	non_indicated
AP2A1	bn	AKT1S1	non_indicated
KLHL7	bn	PPIL4	non_indicated
STRADB	bn	CSDA	non_indicated
C5orf62	bn	LOC401093	non_indicated
USP38	bn	STAM	non_indicated
SEC11C	bn	ANKRD37	non_indicated
CCDC82	bn	C4orf33	non_indicated
PNPLA8	bn	TBC1D15	non_indicated
ABCB10	bn	XPR1	non_indicated
ABCB10	bn	MOB1B	non_indicated
TMEM126A	bn	MRPS28	non_indicated
MS4A7	bn	HMOX1	non_indicated
LIN7C	bn	CEPT1	non_indicated
LIN7C	bn	BPNT1	non_indicated
DNAJC30	bn	RWDD2B	non_indicated
DNAJC30	bn	ASB13	non_indicated
DNAJC30	bn	RNF26	non_indicated
PLEKHA3	bn	LMBRD2	non_indicated
TBC1D22B	bn	LRRC8A	non_indicated
ZNF581	bn	CCDC85B	non_indicated
ZNF581	bn	PRSS21	non_indicated
ZNF581	bn	RABL6	non_indicated
ZNF581	bn	C1orf86	non_indicated
ZNF581	bn	CHEK1	non_indicated
SGPP1	bn	C5orf15	non_indicated
SGPP1	bn	PDP1	non_indicated
SGPP1	bn	SMAD5	non_indicated
SF3B14	bn	CKLF	non_indicated
SF3B14	bn	C2orf76	non_indicated
ANKRD13C	bn	CRYZ	non_indicated
ANKRD13C	bn	SREK1	non_indicated
ANKRD13C	bn	AGPAT5	non_indicated
ANKRD13C	bn	GOLT1B	non_indicated
ANKRD13C	bn	ICA1L	non_indicated
OSBP2	bn	TMCC2	non_indicated
OSBP2	bn	C1orf116	non_indicated
SENP7	bn	PCF11	non_indicated
SENP7	bn	ZNF322	non_indicated
REG4	bn	LRRN3	non_indicated
SEMA6A	bn	MDS2	non_indicated
MRPL47	bn	NDUFS4	non_indicated
TMEM120A	bn	FADD	non_indicated
TMEM120A	bn	NQO2	non_indicated
TMEM120A	bn	S1PR4	non_indicated
TMEM120A	bn	NLRX1	non_indicated
TMEM120A	bn	FAM27A	non_indicated
TMEM120A	bn	CD82	non_indicated
C2orf56	bn	C8orf44	non_indicated
ZNF700	bn	FBXW2	non_indicated
KIAA1683	bn	LOC100131607	non_indicated
KIAA1704	bn	TMSB15A	non_indicated
KIAA1704	bn	PLEKHA5	non_indicated
KIAA1704	bn	CNOT6L	non_indicated
KIAA1704	bn	MRPL45P2	non_indicated
ROPN1L	bn	TP53I11	non_indicated
ROPN1L	bn	CDA	non_indicated
ROPN1L	bn	FLOT1	non_indicated
ABI3	bn	SLC47A1	non_indicated
ABI3	bn	ASCL2	non_indicated
FAM160A2	bn	ODZ1	non_indicated
HCST	bn	TMEM106C	non_indicated
HCST	bn	IDH2	non_indicated
HCST	bn	LOC148413	non_indicated
SLC25A39	bn	DNAJB2	non_indicated
SLC25A39	bn	EPB49	non_indicated
SLC25A39	bn	ASCC2	non_indicated
SLC25A39	bn	SFRP2	non_indicated
SLC25A39	bn	PCGF5	non_indicated
TMEM234	bn	KIAA0513	non_indicated
TMEM234	bn	RAB43	non_indicated
HEMGN	bn	CDC42BPA	non_indicated
ZNF607	bn	CREB3L4	non_indicated
GPBP1	bn	LOC283508	non_indicated
GPBP1	bn	ST8SIA4	non_indicated
PCBD2	bn	XPNPEP3	non_indicated
PCBD2	bn	N6AMT1	non_indicated
ZNF256	bn	ZNF418	non_indicated
ZRANB2	bn	KTN1	non_indicated
ZRANB2	bn	TIA1	non_indicated
ZRANB2	bn	USP1	non_indicated
ZRANB2	bn	BTAF1	non_indicated
ZRANB2	bn	TMEM41B	non_indicated
ZRANB2	bn	ATP8A1	non_indicated
ZRANB2	bn	SACS	non_indicated
ZRANB2	bn	CCDC91	non_indicated
ZRANB2	bn	TMEM168	non_indicated
ZRANB2	bn	TRMT13	non_indicated
ZRANB2	bn	LUC7L3	non_indicated
ZRANB2	bn	FAM122B	non_indicated
ZRANB2	bn	ECHDC1	non_indicated
ZRANB2	bn	GOPC	non_indicated
ZRANB2	bn	CREBZF	non_indicated
ZRANB2	bn	ATP11C	non_indicated
ZRANB2	bn	MIR3685	non_indicated
ZRANB2	bn	ARGLU1	non_indicated
ZRANB2	bn	DENR	non_indicated
ACRBP	bn	SCGB1C1	non_indicated
ACRBP	bn	AQP10	non_indicated
ACRBP	bn	PDLIM1	non_indicated
ACRBP	bn	LOC100130938	non_indicated
ACRBP	bn	SPOCD1	non_indicated
ACRBP	bn	PDZK1IP1-AS1	non_indicated
TTYH2	bn	PEA15	non_indicated
TTYH2	bn	TBL2	non_indicated
C2orf88	bn	CTDSP2	non_indicated
C2orf88	bn	MSI2	non_indicated
LOC100133130	bn	PMS2P5	non_indicated
GPR84	bn	CENPO	non_indicated
GPR84	bn	METTL7B	non_indicated
SNHG12	bn	WRAP53	non_indicated
SNHG12	bn	ADAT2	non_indicated
SNHG12	bn	TRNAU1AP	non_indicated
CNTNAP3	bn	MAK	non_indicated
CNTNAP3	bn	LOC441402	non_indicated
CNTNAP3	bn	LOC643792	non_indicated
NDUFS3	bn	NDUFAB1	non_indicated
NDUFS3	bn	UCHL3	non_indicated
NDUFS3	bn	AK2	non_indicated
NDUFS3	bn	MRPL15	non_indicated
NDUFS3	bn	UTP11L	non_indicated
NDUFS3	bn	C3orf14	non_indicated
NDUFS3	bn	MRPS23	non_indicated
NDUFS3	bn	PTRHD1	non_indicated
RGS18	bn	ERGIC2	non_indicated
RSF1	bn	PHF3	non_indicated
FGFBP2	bn	GZMB	non_indicated
FGFBP2	bn	HOPX	non_indicated
FGFBP2	bn	SLC1A7	non_indicated
SCD	bn	LOC100652751	non_indicated
MOV10	bn	PSME2	non_indicated
MOV10	bn	FTSJD2	non_indicated
MOV10	bn	GALM	non_indicated
MOV10	bn	BTN3A3	non_indicated
TTC25	bn	LTBP2	non_indicated
MGC11082	bn	LOC100506459	non_indicated
GALNT2	bn	TFCP2L1	non_indicated
KCNK7	bn	FLJ35390	non_indicated
KCNK7	bn	SIPA1L1	non_indicated
KCNK7	bn	PROC	non_indicated
KCNH7	bn	TRIM25	non_indicated
ACAD9	bn	PDHA1	non_indicated
ACAD9	bn	P2RX4	non_indicated
ACAD9	bn	MTG1	non_indicated
ACAD9	bn	TMCO7	non_indicated
FBXO31	bn	CCDC86	non_indicated
FBXO31	bn	POLR3D	non_indicated
FBXO31	bn	SMYD5	non_indicated
FBXO31	bn	PVRIG	non_indicated
RNF123	bn	TFR2	non_indicated
INTS2	bn	ACTL6A	non_indicated
INTS2	bn	DDHD2	non_indicated
INTS2	bn	NUP107	non_indicated
INTS2	bn	EPT1	non_indicated
INTS2	bn	ZNF558	non_indicated
INTS2	bn	RAP1GDS1	non_indicated
DDX20	bn	ZKSCAN4	non_indicated
DGAT2	bn	TGM3	non_indicated
MRPL27	bn	ZNF593	non_indicated
MRPL27	bn	RPP40	non_indicated
MRPL27	bn	NDUFA13	non_indicated
MRPL27	bn	MRPL14	non_indicated
CARD6	bn	HPSE	non_indicated
HINT2	bn	DNAJC30	non_indicated
HINT2	bn	LOC100130093	non_indicated
VTA1	bn	SEC23B	non_indicated
AGPAT9	bn	5-Mar	non_indicated
AGPAT9	bn	SKAP2	non_indicated
HECTD1	bn	ITPR1	non_indicated
HECTD1	bn	FAM199X	non_indicated
HECTD1	bn	POC5	non_indicated
HECTD1	bn	L3MBTL3	non_indicated
UBQLN4	bn	ANXA6	non_indicated
UBQLN4	bn	CD4	non_indicated
UBQLN4	bn	IFFO2	non_indicated
UBQLN4	bn	ZNF691	non_indicated
CXXC5	bn	B3GNT7	non_indicated
CXXC5	bn	FAM43A	non_indicated
POLR2J4	bn	SPDYE2	non_indicated
LOC100507645	bn	MALAT1	non_indicated
XIST	bn	TSIX	non_indicated
CGGBP1	bn	ARHGAP12	non_indicated
SRP68	bn	SAMM50	non_indicated
SRP68	bn	DNMT1	non_indicated
SRP68	bn	TRAM2	non_indicated
SRP68	bn	UTP3	non_indicated
SRP68	bn	DPAGT1	non_indicated
SRP68	bn	TUBGCP4	non_indicated
SRP68	bn	NAT10	non_indicated
SRP68	bn	UQCC	non_indicated
SRP68	bn	SMARCAL1	non_indicated
SRP68	bn	IL27RA	non_indicated
SRP68	bn	RPUSD4	non_indicated
SNHG1	bn	FN1	non_indicated
SNHG1	bn	SEPT7P2	non_indicated
SNHG1	bn	ZNF783	non_indicated
DNAJC5	bn	EHD1	non_indicated
DNAJC5	bn	SIGLEC5	non_indicated
DNAJC5	bn	UNC5A	non_indicated
PTBP3	bn	CXCL1	non_indicated
PTBP3	bn	SLC40A1	non_indicated
TBC1D14	bn	MTHFS	non_indicated
TBC1D14	bn	ACOX1	non_indicated
TBC1D14	bn	SNORD89	non_indicated
C15orf63	bn	ZNF137P	non_indicated
C15orf63	bn	OST4	non_indicated
LMAN1	bn	PPP2R1B	non_indicated
LMAN1	bn	SLC16A1	non_indicated
GPATCH4	bn	TRMT6	non_indicated
GPATCH4	bn	C12orf65	non_indicated
SPPL3	bn	ERVK3-1	non_indicated
FYTTD1	bn	AASDHPPT	non_indicated
FYTTD1	bn	GNPTAB	non_indicated
FYTTD1	bn	NUP54	non_indicated
FYTTD1	bn	CASD1	non_indicated
FYTTD1	bn	IER3IP1	non_indicated
FYTTD1	bn	FAM199X	non_indicated
FYTTD1	bn	C1orf131	non_indicated
FYTTD1	bn	PPP2R5E	non_indicated
FGD5-AS1	bn	KLHL24	non_indicated
KIF5B	bn	GALNT1	non_indicated
KIF5B	bn	BIRC2	non_indicated
KIF5B	bn	FPGT	non_indicated
KIF5B	bn	EFR3A	non_indicated
KIF5B	bn	ZNF292	non_indicated
KIF5B	bn	USP32P2	non_indicated
KIF5B	bn	FAR1	non_indicated
KIF5B	bn	FOXN2	non_indicated
KIF5B	bn	GABPA	non_indicated
KIF5B	bn	LOC100506848	non_indicated
KIF5B	bn	SNX14	non_indicated
NSMCE1	bn	MGC16275	non_indicated
NSMCE1	bn	MRPL41	non_indicated
NSMCE1	bn	C1orf228	non_indicated
TTYH3	bn	ANXA2	non_indicated
MESDC2	bn	ZNF17	non_indicated
MESDC2	bn	CACYBP	non_indicated
MESDC2	bn	FANCF	non_indicated
