source	interaction_type	target	status
AK022370	BN	AK024106	non_indicated
AK022370	BN	NM_144704	non_indicated
AK022370	BN	AK000106	non_indicated
AK055564	BN	SLC16A3	non_indicated
AL080072	BN	HSS00230103	non_indicated
PSD2	BN	ASCL1	non_indicated
PSD2	BN	PYGM	non_indicated
PSD2	BN	NM_144704	non_indicated
SCARB1	BN	HSS00016386	non_indicated
SCARB1	BN	AK023687	non_indicated
CNDP1	BN	HSD11B1	non_indicated
PDK1	BN	SLC16A6	non_indicated
TSPYL1	BN	EGR3	non_indicated
TSPYL1	BN	DACH2	non_indicated
TSPYL1	BN	TSPYL4	non_indicated
ITM2C	BN	IQCA	non_indicated
KLK14	BN	ENSA	non_indicated
KLK14	BN	AK095149	non_indicated
HSPA2	BN	GPR37	non_indicated
HSPA2	BN	NPC1	non_indicated
HSPA2	BN	SLC44A1	non_indicated
HSPA2	BN	LGR5	non_indicated
HSPA2	BN	NDE1	non_indicated
HSPA2	BN	FAM53A	non_indicated
GDPD3	BN	NHLRC1	non_indicated
GDPD3	BN	RTN4IP1	non_indicated
GDPD3	BN	STIP1	non_indicated
ROBO2	BN	DCAMKL1	non_indicated
ENST00000289853	BN	Contig23809_RC	non_indicated
ENST00000289853	BN	TSSK3	non_indicated
ENST00000289853	BN	HSS00006585	non_indicated
ENST00000289853	BN	XM_087128	non_indicated
ENST00000289853	BN	XM_072768	non_indicated
LPHN1	BN	RAB15	non_indicated
LPHN1	BN	Contig48806_RC	non_indicated
LPHN1	BN	UNC5A	non_indicated
LPHN1	BN	PRSS3	non_indicated
AF086149	BN	ADM	non_indicated
AF086149	BN	MMP14	non_indicated
AK023375	BN	Contig39108_RC	non_indicated
AK023375	BN	AL713637	non_indicated
TMEM157	BN	DIRAS3	non_indicated
TMEM157	BN	ENST00000285289	non_indicated
TMEM157	BN	SEDLP	non_indicated
RTN4R	BN	DUSP2	non_indicated
RTN4R	BN	C11orf11	non_indicated
RTN4R	BN	AK095753	non_indicated
ENST00000299317	BN	TUBB3	non_indicated
ENST00000299317	BN	TUBA6	non_indicated
ENST00000299317	BN	TUBA2	non_indicated
ENST00000299317	BN	XM_068475	non_indicated
PPARA	BN	STON2	non_indicated
PPARA	BN	LRP4	non_indicated
PPARA	BN	BTBD14A	non_indicated
PPARA	BN	FBXL7	non_indicated
PPARA	BN	KLF15	non_indicated
PPARA	BN	SUSD1	non_indicated
PPARA	BN	MYO10	non_indicated
PPARA	BN	TOB2	non_indicated
PPARA	BN	NM_152519	non_indicated
AK055457	BN	NM_024867	non_indicated
AK055457	BN	KCNN2	non_indicated
AK055457	BN	COL24A1	non_indicated
PRX	BN	TFF2	non_indicated
PRX	BN	ENST00000297060	non_indicated
PRX	BN	IGSF4C	non_indicated
CD22	BN	Contig28383_RC	non_indicated
CD22	BN	Contig25356_RC	non_indicated
CD22	BN	AK055324	non_indicated
CD22	BN	P2RX7	non_indicated
CD22	BN	AL832610	non_indicated
AK022420	BN	X77690	non_indicated
NM_024687	BN	USP43	non_indicated
AK023565	BN	Contig24024_RC	non_indicated
AK023565	BN	ANKRD13D	non_indicated
AK023565	BN	Contig24152_RC	non_indicated
AK023565	BN	Contig5667_RC	non_indicated
AK023565	BN	AK022320	non_indicated
AK023565	BN	AK024321	non_indicated
AK023565	BN	HSS00291630	non_indicated
AK023565	BN	HSS00001474	non_indicated
SPSB1	BN	AK025016	non_indicated
AK024106	BN	Contig20749_RC	non_indicated
AK024106	BN	CSPG2	non_indicated
AK024106	BN	AK022430	non_indicated
AK024106	BN	PRSS16	non_indicated
AK054829	BN	RYR2	non_indicated
AK054829	BN	AK057857	non_indicated
AK054829	BN	STEAP2	non_indicated
CDCA5	BN	ZWILCH	non_indicated
ENST00000295446	BN	RSE_00000801839	non_indicated
ENST00000295446	BN	AK3L2	non_indicated
CYP2W1	BN	XM_210616	non_indicated
ENST00000266926	BN	VDAC1	non_indicated
ENST00000266926	BN	ENST00000282037	non_indicated
ENST00000266926	BN	CYCS	non_indicated
ENST00000266926	BN	ENST00000238062	non_indicated
ENST00000266926	BN	hCT2332227	non_indicated
ENST00000266926	BN	AA083497	non_indicated
C6orf85	BN	Contig30023_RC	non_indicated
C6orf85	BN	C16orf34	non_indicated
C6orf85	BN	RP11-506K6.3	non_indicated
C6orf85	BN	AL833650	non_indicated
ENST00000299294	BN	HSPA8	non_indicated
ENST00000267539	BN	FBXO2	non_indicated
ENST00000267539	BN	SCG3	non_indicated
ENST00000267539	BN	NM_018291	non_indicated
ENST00000267539	BN	SDSL	non_indicated
ENST00000267539	BN	RP5-1022P6.2	non_indicated
ZNF740	BN	HOXC13	non_indicated
IGHA2	BN	ST8SIA4	non_indicated
IGHA2	BN	HES2	non_indicated
IGHA2	BN	DCST2	non_indicated
IGHA2	BN	ZNF705B	non_indicated
IGHA2	BN	BQ314224	non_indicated
MALAT1	BN	FAM55C	non_indicated
WDR40C	BN	SEMA4C	non_indicated
WDR40C	BN	SLC22A11	non_indicated
WDR40C	BN	CUL2	non_indicated
WDR40C	BN	XM_173626	non_indicated
WDR40C	BN	CYorf14	non_indicated
HS3ST4	BN	RPRM	non_indicated
HS3ST4	BN	KRT17	non_indicated
HS3ST4	BN	ADRA2A	non_indicated
C1orf97	BN	HSS00049192	non_indicated
C1orf97	BN	HSS00225998	non_indicated
PCDH11Y	BN	HS3ST4	non_indicated
PCDH11Y	BN	OR2L13	non_indicated
PCDH11Y	BN	PCDH11X	non_indicated
GPSM3	BN	HMHA1	non_indicated
GPSM3	BN	ELF4	non_indicated
GPSM3	BN	WAS	non_indicated
GPSM3	BN	INPP5D	non_indicated
GPSM3	BN	AK024366	non_indicated
GPSM3	BN	CMTM7	non_indicated
GPSM3	BN	ARHGAP30	non_indicated
GPSM3	BN	RHBDF2	non_indicated
GPSM3	BN	RIN3	non_indicated
GPSM3	BN	PARVG	non_indicated
GPSM3	BN	MYO1F	non_indicated
GPSM3	BN	NCF4	non_indicated
GPR177	BN	NOTCH2NL	non_indicated
GPR177	BN	GNG12	non_indicated
GPR177	BN	STK33	non_indicated
TMEM142A	BN	ELF4	non_indicated
TMEM142A	BN	TRIM21	non_indicated
OPCML	BN	NETO2	non_indicated
OPCML	BN	GRM1	non_indicated
OPCML	BN	THRB	non_indicated
OPCML	BN	Contig47405_RC	non_indicated
OPCML	BN	ARHGEF7	non_indicated
OPCML	BN	ADD2	non_indicated
OPCML	BN	PTPRR	non_indicated
OPCML	BN	AADACL1	non_indicated
OPCML	BN	AF090096	non_indicated
CD200	BN	TUFT1	non_indicated
CD200	BN	ACSL4	non_indicated
CD200	BN	AK022185	non_indicated
HSPA12A	BN	AK027027	non_indicated
HSPA12A	BN	AJ227909	non_indicated
HSPA12A	BN	HSS00143197	non_indicated
TINAGL1	BN	CD34	non_indicated
MLPH	BN	CTSK	non_indicated
MLPH	BN	Contig46597_RC	non_indicated
MLPH	BN	PRDM6	non_indicated
MLPH	BN	HSS00082776	non_indicated
C1QL3	BN	MEF2C	non_indicated
C1QL3	BN	DCC	non_indicated
C1QL3	BN	VSTM2	non_indicated
C1QL3	BN	HCN1	non_indicated
C1QL3	BN	hCT1813836.1	non_indicated
AK022346	BN	Contig23338_RC	non_indicated
AK022346	BN	Contig25617_RC	non_indicated
AK022346	BN	NFIA	non_indicated
AK022346	BN	AK022351	non_indicated
AK022346	BN	AK022121	non_indicated
AK022346	BN	AF087961	non_indicated
PCDHA3	BN	PCDHA11	non_indicated
PCDHA3	BN	PCDHA13	non_indicated
PCDHA3	BN	PCDHA12	non_indicated
PCDHA3	BN	PCDHA6	non_indicated
AK022117	BN	AK021634	non_indicated
AK022117	BN	AXUD1	non_indicated
HSPH1	BN	Contig8977_RC	non_indicated
HSPH1	BN	ACADS	non_indicated
HSPH1	BN	Contig42306_RC	non_indicated
HSPH1	BN	HSP90AB1	non_indicated
HSPH1	BN	PCK2	non_indicated
HSPH1	BN	IER5	non_indicated
HSPH1	BN	C17orf65	non_indicated
HSPH1	BN	RASSF4	non_indicated
HSPH1	BN	AK022848	non_indicated
HSPH1	BN	HSPA4L	non_indicated
ATP10B	BN	AK024517	non_indicated
ATP10B	BN	KCNQ1DN	non_indicated
TRIP6	BN	GPRC5C	non_indicated
TRIP6	BN	ERBB2	non_indicated
TRIP6	BN	C10orf116	non_indicated
TRIP6	BN	GPR177	non_indicated
TRIP6	BN	TMCO4	non_indicated
KCNJ2	BN	C21orf91	non_indicated
KCNJ2	BN	MEGF10	non_indicated
NASP	BN	RND2	non_indicated
NASP	BN	MEST	non_indicated
CFHR1	BN	CFHR1P	non_indicated
CFHR1	BN	PDE5A	non_indicated
CFHR1	BN	TRAM2	non_indicated
CFHR1	BN	TFPI	non_indicated
CFHR1	BN	CFH	non_indicated
PAQR4	BN	AB002361	non_indicated
PAQR4	BN	ABCA2	non_indicated
PAQR4	BN	TMEM151	non_indicated
MT1JP	BN	MT1E	non_indicated
MT1JP	BN	C20orf127	non_indicated
SULF1	BN	ISLR	non_indicated
ASCL2	BN	XM_166973	non_indicated
NM_013332	BN	ADM	non_indicated
NM_013332	BN	EFCAB3	non_indicated
NM_013332	BN	AL359337	non_indicated
ZNF540	BN	XM_211972	non_indicated
OCIAD2	BN	ARHGEF10	non_indicated
OCIAD2	BN	BC009533	non_indicated
RP13-102H20.1	BN	KCNE1L	non_indicated
ADCY4	BN	CA5A	non_indicated
CD99	BN	CTSH	non_indicated
CD99	BN	ARRDC4	non_indicated
CD99	BN	NMB	non_indicated
CD99	BN	TMEM176A	non_indicated
CD99	BN	GALNTL2	non_indicated
CD99	BN	ANTXR1	non_indicated
CCDC105	BN	CNIH2	non_indicated
SUCLA2	BN	LMBR1	non_indicated
LSS	BN	SFRS16	non_indicated
ITPKB	BN	ROM1	non_indicated
ITPKB	BN	SMOX	non_indicated
ITPKB	BN	ERBB2IP	non_indicated
ITPKB	BN	CHST6	non_indicated
ITPKB	BN	TRIM47	non_indicated
ITPKB	BN	BC014346	non_indicated
TMEM163	BN	C1QTNF4	non_indicated
WEE1	BN	MSX2	non_indicated
WEE1	BN	LATS2	non_indicated
OGFOD2	BN	C8orf59	non_indicated
OGFOD2	BN	AK022420	non_indicated
PTGER1	BN	COL4A3	non_indicated
NOVA1	BN	Contig38566_RC	non_indicated
SOCS6	BN	MAF	non_indicated
SOCS6	BN	DUSP10	non_indicated
MATN2	BN	TNC	non_indicated
MATN2	BN	CHST6	non_indicated
MATN2	BN	BC039519	non_indicated
SLC6A15	BN	C1orf128	non_indicated
SLC6A15	BN	Contig46881_RC	non_indicated
SLC6A15	BN	AL832136	non_indicated
NM_020927	BN	MTL5	non_indicated
PRKCG	BN	ICAM5	non_indicated
PRKCG	BN	C20orf102	non_indicated
LMAN1	BN	CAPZA2	non_indicated
LMAN1	BN	VAMP3	non_indicated
LMAN1	BN	PCAF	non_indicated
LMAN1	BN	ENST00000274652	non_indicated
LMAN1	BN	ENST00000297973	non_indicated
LMAN1	BN	ENST00000294694	non_indicated
LMAN1	BN	ITGAV	non_indicated
LMAN1	BN	C14orf111	non_indicated
LMAN1	BN	PPP4R2	non_indicated
LMAN1	BN	SNTB1	non_indicated
LMAN1	BN	EXOC5	non_indicated
LMAN1	BN	hCT1641284.2	non_indicated
LMAN1	BN	XM_210054	non_indicated
BTBD16	BN	Contig24240_RC	non_indicated
BTBD16	BN	C20orf10	non_indicated
BTBD16	BN	CAPN13	non_indicated
BTBD16	BN	SLCO1A2	non_indicated
BTBD16	BN	hCT1833769.2	non_indicated
BTBD16	BN	AK094875	non_indicated
BTBD16	BN	AK057725	non_indicated
JPH2	BN	HSPB7	non_indicated
JPH2	BN	NEXN	non_indicated
PXK	BN	PDE1C	non_indicated
PXK	BN	PLD1	non_indicated
PXK	BN	GREM1	non_indicated
IFI30	BN	CSTA	non_indicated
IFI30	BN	LILRB2	non_indicated
IFI30	BN	SECTM1	non_indicated
IFI30	BN	PTPN7	non_indicated
IFI30	BN	FCER1G	non_indicated
ARPC1B	BN	RAB32	non_indicated
ARPC1B	BN	IL10RB	non_indicated
IL8RB	BN	GPR109B	non_indicated
IL8RB	BN	KCNJ15	non_indicated
NCOA7	BN	RAB39B	non_indicated
NCOA7	BN	DNAJC12	non_indicated
SYN3	BN	BC041657	non_indicated
SYN3	BN	AK055142	non_indicated
XLKD1	BN	RNASE6	non_indicated
CSF2RA	BN	Contig27391_RC	non_indicated
CSF2RA	BN	RGS10	non_indicated
FAM19A2	BN	Contig64477	non_indicated
FAM55C	BN	EML2	non_indicated
FAM55C	BN	AK093967	non_indicated
SELENBP1	BN	Contig38914_RC	non_indicated
AP2B1	BN	LMNB1	non_indicated
AP2B1	BN	PURB	non_indicated
AP2B1	BN	ANP32D	non_indicated
AP2B1	BN	CAMK2A	non_indicated
AP2B1	BN	ANP32A	non_indicated
ENPP6	BN	JAM3	non_indicated
ENPP6	BN	COL9A3	non_indicated
P2RX7	BN	Contig28383_RC	non_indicated
P2RX7	BN	PHF16	non_indicated
P2RX7	BN	C21orf131	non_indicated
P2RX7	BN	Contig65300_RC	non_indicated
P2RX7	BN	C15orf28	non_indicated
EDN1	BN	IL13RA1	non_indicated
OLFML2A	BN	PDE5A	non_indicated
OLFML2A	BN	BMP6	non_indicated
OLFML2A	BN	TIMP3	non_indicated
OLFML2A	BN	DCN	non_indicated
OLFML2A	BN	COL18A1	non_indicated
VN1R4	BN	Contig38604_RC	non_indicated
VN1R4	BN	HIST4H4	non_indicated
VN1R4	BN	XM_172531	non_indicated
VN1R4	BN	AF129263	non_indicated
PDE1B	BN	SYCE1	non_indicated
METTL7A	BN	GMNN	non_indicated
METTL7A	BN	NM_014074	non_indicated
METTL7A	BN	AK026818	non_indicated
METTL7A	BN	RANBP3L	non_indicated
METTL7A	BN	SOX2	non_indicated
IL3RA	BN	CLIC2	non_indicated
IL3RA	BN	Contig47381_RC	non_indicated
C6orf65	BN	GLRX2	non_indicated
C6orf65	BN	FAM80A	non_indicated
LRCH4	BN	HSD17B1	non_indicated
LRCH4	BN	ZHX2	non_indicated
C6orf55	BN	Contig10154_RC	non_indicated
ZNF179	BN	RASGEF1C	non_indicated
ZNF179	BN	SLC2A11	non_indicated
ZNF179	BN	HSS00101952	non_indicated
ZNF179	BN	hCT2343244	non_indicated
MAPKAPK2	BN	Contig25861_RC	non_indicated
MAPKAPK2	BN	C6orf145	non_indicated
MAPKAPK2	BN	PPP1R14B	non_indicated
MAPKAPK2	BN	ITPKB	non_indicated
MAPKAPK2	BN	FAM81A	non_indicated
MAPKAPK2	BN	RELA	non_indicated
MAPKAPK2	BN	TRIP10	non_indicated
MAPKAPK2	BN	PTPRR	non_indicated
MAPKAPK2	BN	HDAC7A	non_indicated
MX1	BN	EPSTI1	non_indicated
MX1	BN	IFI6	non_indicated
MX1	BN	MX2	non_indicated
GAGE7	BN	GAGE8	non_indicated
GAGE7	BN	AK092249	non_indicated
GAGE7	BN	FGFR4	non_indicated
CTSB	BN	XM_172410	non_indicated
HS6ST3	BN	GPR88	non_indicated
PTTG1IP	BN	STON2	non_indicated
PTTG1IP	BN	RASL12	non_indicated
PTTG1IP	BN	GNG12	non_indicated
PTTG1IP	BN	CLDN23	non_indicated
PTTG1IP	BN	PKD2L1	non_indicated
PTTG1IP	BN	CD99	non_indicated
PTTG1IP	BN	PLEKHA7	non_indicated
KIF13B	BN	CUEDC1	non_indicated
KIF13B	BN	Contig35897_RC	non_indicated
KIF13B	BN	C9orf58	non_indicated
KIF13B	BN	TMCC3	non_indicated
APBA2	BN	FAM64A	non_indicated
APBA2	BN	SMPD3	non_indicated
CD97	BN	BST1	non_indicated
CD97	BN	ANGPTL2	non_indicated
MRPS30	BN	hCT2328745	non_indicated
MRPS30	BN	AK093006	non_indicated
SLCO1A2	BN	CYB5R2	non_indicated
NM_006780	BN	Z70699	non_indicated
EFHA2	BN	EIF5A2	non_indicated
MFSD4	BN	hCT2257040	non_indicated
ADORA3	BN	C5orf29	non_indicated
SIGLEC7	BN	CTSB	non_indicated
PGF	BN	HIC1	non_indicated
PGF	BN	SLC12A7	non_indicated
PGF	BN	FMO3	non_indicated
SYNCRIP	BN	FBXO9	non_indicated
SYNCRIP	BN	Contig51068_RC	non_indicated
SYNCRIP	BN	C14orf126	non_indicated
SYNCRIP	BN	RFC3	non_indicated
PLOD3	BN	PDIA4	non_indicated
PLOD3	BN	DDX17	non_indicated
PLOD3	BN	CYP27A1	non_indicated
ANG	BN	C11orf70	non_indicated
ANG	BN	RNASE4	non_indicated
HMGB2	BN	RSE_00000753518	non_indicated
RIT1	BN	P4HA1	RASopathy_gene
RIT1	BN	OGFRL1	RASopathy_gene
RIT1	BN	ENST00000240700	RASopathy_gene
GABPB2	BN	FEM1C	non_indicated
COG1	BN	LDOC1	non_indicated
COG1	BN	AL049450	non_indicated
COL2A1	BN	HSS00211978	non_indicated
DENND2D	BN	SLAMF8	non_indicated
DENND2D	BN	XM_212224	non_indicated
GLDN	BN	CCNB3	non_indicated
PLSCR1	BN	Contig55984_RC	non_indicated
PLSCR1	BN	OSMR	non_indicated
PLSCR1	BN	STX11	non_indicated
PLSCR1	BN	IFI16	non_indicated
5-Sep	BN	CENTG1	non_indicated
5-Sep	BN	CTXN1	non_indicated
BTBD11	BN	CALB2	non_indicated
BTBD11	BN	hCT1831218	non_indicated
GSTM3	BN	hCT1656345.3	non_indicated
NM_153696	BN	NM_016140	non_indicated
NM_153696	BN	FOLH1	non_indicated
NM_153696	BN	TMEM144	non_indicated
NM_153696	BN	UNC5C	non_indicated
NM_153696	BN	BTBD16	non_indicated
NM_153696	BN	NEK3	non_indicated
NM_153696	BN	CEECAM1	non_indicated
NM_153696	BN	SPECC1	non_indicated
NM_153696	BN	C10orf78	non_indicated
NM_153696	BN	BC035119	non_indicated
NM_153696	BN	AL831931	non_indicated
ARL17P1	BN	HSS00058128	non_indicated
NFATC1	BN	TRAF3IP2	non_indicated
PLXNA2	BN	AK094447	non_indicated
APBB2	BN	ALCAM	non_indicated
APBB2	BN	PICALM	non_indicated
APBB2	BN	IGSF11	non_indicated
FGFR3	BN	Contig38388_RC	non_indicated
FGFR3	BN	LFNG	non_indicated
FGFR3	BN	NM_014817	non_indicated
FGFR3	BN	MYOM1	non_indicated
FGFR3	BN	TTYH1	non_indicated
FGFR3	BN	C9orf165	non_indicated
FGFR3	BN	AL050068	non_indicated
FGFR3	BN	METRN	non_indicated
FGFR3	BN	RLBP1	non_indicated
FGFR3	BN	PON3	non_indicated
FGFR3	BN	ADHFE1	non_indicated
FGFR3	BN	ACSS1	non_indicated
FGFR3	BN	ZFAND5	non_indicated
DUSP10	BN	SLC31A2	non_indicated
C5orf22	BN	EXOC8	non_indicated
C5orf22	BN	hCT2250864	non_indicated
C5orf22	BN	NM_199338	non_indicated
PTMA	BN	hCT2289034	non_indicated
SYP	BN	KIF17	non_indicated
SYP	BN	SLC6A17	non_indicated
SYP	BN	CALM3	non_indicated
SYP	BN	CECR6	non_indicated
SYP	BN	TP53INP1	non_indicated
SYP	BN	ADCY1	non_indicated
SYP	BN	RAB3A	non_indicated
SYP	BN	ADAM11	non_indicated
SLC2A14	BN	SLC2A3	non_indicated
HEXIM1	BN	IRS1	non_indicated
HEXIM1	BN	CXCL12	non_indicated
TTC9B	BN	SLC1A6	non_indicated
CHI3L2	BN	RPE65	non_indicated
IL18R1	BN	IL1RL1	non_indicated
DOPEY1	BN	AI127067_RC	non_indicated
DOPEY1	BN	UGCGL2	non_indicated
DOPEY1	BN	KIAA0319	non_indicated
DOPEY1	BN	BNIPL	non_indicated
DOPEY1	BN	MTBP	non_indicated
DOPEY1	BN	DYNC2LI1	non_indicated
DOPEY1	BN	AF086375	non_indicated
OGN	BN	SLC13A4	non_indicated
HLA-F	BN	AK055529	non_indicated
CBLN2	BN	PCDH8	non_indicated
PRKCE	BN	CACNB4	non_indicated
PRKCE	BN	HSS00361629	non_indicated
PLEKHA7	BN	RAB7L1	non_indicated
PLEKHA7	BN	DLEC1	non_indicated
PLEKHA7	BN	C17orf27	non_indicated
PLEKHA7	BN	CAT	non_indicated
PLEKHA7	BN	NFATC1	non_indicated
PLEKHA7	BN	HSS00146438	non_indicated
RAB20	BN	GADD45B	non_indicated
RAB20	BN	OSM	non_indicated
RAB20	BN	STX11	non_indicated
RAB20	BN	C5AR1	non_indicated
RAB20	BN	WWTR1	non_indicated
SNTG1	BN	RGS17	non_indicated
SNTG1	BN	Contig35884_RC	non_indicated
SNTG1	BN	HOMER1	non_indicated
SNTG1	BN	LRRN6C	non_indicated
SNTG1	BN	BC041402	non_indicated
ARHGEF7	BN	TSPYL4	non_indicated
FBXL16	BN	AB051431	non_indicated
CNIH2	BN	PPP5C	non_indicated
MYCT1	BN	EMP2	non_indicated
MYCT1	BN	FLT1	non_indicated
MYCT1	BN	AK024566	non_indicated
ITGAV	BN	NEDD4	non_indicated
ITGAV	BN	ITGB8	non_indicated
ITGAV	BN	AK3	non_indicated
ITGAV	BN	THAP9	non_indicated
ITGAV	BN	PIK3C2A	non_indicated
PRMT6	BN	Contig43513_RC	non_indicated
PCDHA10	BN	PCDHA6	non_indicated
PCDHA10	BN	ICAM2	non_indicated
ZFP36L1	BN	ANG	non_indicated
ZFP36L1	BN	TGIF	non_indicated
HSFY2	BN	RPS4Y2	non_indicated
HSFY2	BN	HSFY1	non_indicated
HSFY2	BN	XM_172802	non_indicated
FGF12	BN	ATP2B1	non_indicated
FGF12	BN	TRIM56	non_indicated
GRIA1	BN	LZTR2	non_indicated
GRIA1	BN	JPH1	non_indicated
C17orf46	BN	F7	non_indicated
C17orf46	BN	HSS00099608	non_indicated
NM_152459	BN	ITGA9	non_indicated
NM_152459	BN	PTN	non_indicated
NM_152459	BN	hCT1836727.2	non_indicated
PET112L	BN	LRRC2	non_indicated
KCNN1	BN	KIF21B	non_indicated
KCNN1	BN	BTBD9	non_indicated
KCNN1	BN	AL360257	non_indicated
KCNN1	BN	NM_178557	non_indicated
CCNC	BN	KBTBD6	non_indicated
CCNC	BN	HSS00265340	non_indicated
ST6GALNAC1	BN	LMCD1	non_indicated
PTHR2	BN	Contig9229	non_indicated
WSB1	BN	TNC	non_indicated
WSB1	BN	Contig32577_RC	non_indicated
WSB1	BN	Contig37142_RC	non_indicated
WSB1	BN	AY007114	non_indicated
FBXL7	BN	Contig475_RC	non_indicated
FBXL7	BN	FOXO1A	non_indicated
FBXL7	BN	C14orf125	non_indicated
FBXL7	BN	AK022236	non_indicated
GEM	BN	PFKFB3	non_indicated
GEM	BN	C4orf19	non_indicated
GEM	BN	BCL6	non_indicated
GEM	BN	NXPH3	non_indicated
GEM	BN	HSS00212059	non_indicated
GEM	BN	AK093691	non_indicated
TMTC2	BN	EFCAB2	non_indicated
PSEN1	BN	LAMP1	non_indicated
PSEN1	BN	SPTLC2	non_indicated
PSEN1	BN	PRTFDC1	non_indicated
FEZF2	BN	Contig44652_RC	non_indicated
FEZF2	BN	AK055457	non_indicated
MASP1	BN	USH1C	non_indicated
HIST1H2BG	BN	HIST1H2AE	non_indicated
NM_173848	BN	ERC2	non_indicated
NM_173848	BN	MCTP1	non_indicated
NM_173848	BN	Contig28098_RC	non_indicated
NM_173848	BN	AK055302	non_indicated
NM_173848	BN	SYNPR	non_indicated
NM_173848	BN	SYT4	non_indicated
NM_173848	BN	SLC9A6	non_indicated
HMMR	BN	BUB1	non_indicated
KIAA0408	BN	RGS5	non_indicated
KIAA0408	BN	Contig35629_RC	non_indicated
KIAA0408	BN	BRWD1	non_indicated
OR7A5	BN	OR7C1	non_indicated
KIF9	BN	BC040181	non_indicated
C1orf71	BN	NM_052864	non_indicated
C1orf71	BN	PLEKHA1	non_indicated
C1orf71	BN	HSS00074747	non_indicated
C1orf71	BN	CMYA5	non_indicated
ZNF654	BN	KPNA3	non_indicated
ZNF654	BN	ANKRD28	non_indicated
TUBA8	BN	Contig61202_RC	non_indicated
TUBA8	BN	ZDHHC22	non_indicated
TUBA8	BN	hCT1646386.3	non_indicated
CDK2	BN	IL1R1	non_indicated
CDK2	BN	ISG20	non_indicated
CDK2	BN	PTP4A3	non_indicated
CDK2	BN	RAB27A	non_indicated
PNMA2	BN	PREPL	non_indicated
NKX6-2	BN	C11orf9	non_indicated
NKX6-2	BN	ISG20	non_indicated
NKX6-2	BN	PCSK6	non_indicated
NKX6-2	BN	SLC45A3	non_indicated
NKX6-2	BN	NM_022126	non_indicated
NKX6-2	BN	C10orf90	non_indicated
NKX6-2	BN	GPR62	non_indicated
NKX6-2	BN	NKX1-2	non_indicated
NKX6-2	BN	AK057725	non_indicated
NKX6-2	BN	SOX10	non_indicated
SLC22A9	BN	AL117630	non_indicated
SLC22A9	BN	NM_173652	non_indicated
CNGB1	BN	C1orf76	non_indicated
CNGB1	BN	HSS00056152	non_indicated
CXCL16	BN	CD37	non_indicated
DNAJB14	BN	Contig11275_RC	non_indicated
DNAJB14	BN	AF085861	non_indicated
DNAJB14	BN	BC030101	non_indicated
SCN4B	BN	SCN1B	non_indicated
PCDHGA10	BN	FIGN	non_indicated
PCDHGA10	BN	AK055807	non_indicated
PCDHGA10	BN	JMJD2B	non_indicated
TENC1	BN	ACACB	non_indicated
TENC1	BN	FLNA	non_indicated
HACE1	BN	TRIM36	non_indicated
HACE1	BN	Contig10154_RC	non_indicated
HACE1	BN	FAM3C	non_indicated
HACE1	BN	NM_024941	non_indicated
HIST1H2BD	BN	Contig46553_RC	non_indicated
HIST1H2BD	BN	TMEM10	non_indicated
HIST1H2BD	BN	GPR107	non_indicated
HIST1H2BD	BN	PYCR2	non_indicated
NM_080656	BN	ENST00000279503	non_indicated
RASA4	BN	NM_014147	non_indicated
RASA4	BN	BC041025	non_indicated
ANKS1B	BN	TRIM38	non_indicated
ANKS1B	BN	NM_145809	non_indicated
TCERG1L	BN	EGR4	non_indicated
TCERG1L	BN	HCN4	non_indicated
CSAG1	BN	SLC7A5	non_indicated
MICB	BN	CASP7	non_indicated
MICB	BN	AK095738	non_indicated
SERPINB1	BN	MGAT4A	non_indicated
SERPINB1	BN	TLR1	non_indicated
MPO	BN	HMGB3	non_indicated
RGSL1	BN	RSE_00000477442	non_indicated
RGSL1	BN	AK000795	non_indicated
RGSL1	BN	PSG1	non_indicated
RGSL1	BN	AK025386	non_indicated
RGSL1	BN	XM_090880	non_indicated
CABP1	BN	CEND1	non_indicated
CABP1	BN	RAPGEFL1	non_indicated
CABP1	BN	PKNOX2	non_indicated
CABP1	BN	PRKAR1B	non_indicated
CABP1	BN	C20orf102	non_indicated
HS6ST2	BN	TSGA14	non_indicated
HS6ST2	BN	RNF128	non_indicated
HSP90AA1	BN	HSP90AA5P	non_indicated
HSP90AA1	BN	DNAJA1	non_indicated
HSP90AA1	BN	CUEDC1	non_indicated
HSP90AA1	BN	HSPD1	non_indicated
HSP90AA1	BN	PTGES3	non_indicated
HSP90AA1	BN	AK000932	non_indicated
HSP90AA1	BN	HSP90AA2	non_indicated
HSP90AA1	BN	hCT1639942.2	non_indicated
NM_138470	BN	HSS00051650	non_indicated
ACADL	BN	LAMA2	non_indicated
ACADL	BN	HFE	non_indicated
CASP7	BN	AK055807	non_indicated
CASP7	BN	RP5-821D11.2	non_indicated
ALX3	BN	C7	non_indicated
MYD88	BN	MVP	non_indicated
MYD88	BN	LIMS1	non_indicated
MYD88	BN	NMI	non_indicated
MYD88	BN	LYN	non_indicated
MYD88	BN	SERPINB1	non_indicated
MYD88	BN	PSMB8	non_indicated
SPR	BN	Contig375_RC	non_indicated
SPR	BN	CHORDC1	non_indicated
SPR	BN	HSPA1L	non_indicated
SPR	BN	HSS00366507	non_indicated
SPR	BN	HSS00051207	non_indicated
SPR	BN	BC034822	non_indicated
SLC30A3	BN	GABRD	non_indicated
SLC30A3	BN	FRMPD2	non_indicated
